player,year,round,z_round
h smith,1934,r1,-1.7422800781973076
c wood,1934,r1,-1.4692074831597606
b burke,1934,r1,-1.1961348881222136
p runyan,1934,r1,-0.6499896980471196
e dundley,1934,r1,-0.6499896980471196
w macfarlane,1934,r1,-0.6499896980471196
al espinosa,1934,r1,-0.3769171030095726
j hines,1934,r1,-1.7422800781973076
h mcspaden,1934,r1,0.16922808706552137
msmith,1934,r1,-0.6499896980471196
m dutra,1934,r1,-0.6499896980471196
a watrous,1934,r1,-0.6499896980471196
whagen,1934,r1,-1.4692074831597606
r t jones jr,1934,r1,-0.10384450797202562
d shute,1934,r1,-0.9230622930846666
l diegel,1934,r1,-0.9230622930846666
r s stonehouse,1934,r1,-0.6499896980471196
k laffoon,1934,r1,-1.1961348881222136
j revolta,1934,r1,-0.3769171030095726
w j schwartz,1934,r1,-0.3769171030095726
j golden,1934,r1,-1.4692074831597606
c yates,1934,r1,-0.10384450797202562
j w dawson,1934,r1,-0.6499896980471196
h picard,1934,r1,-1.4692074831597606
h ciuci,1934,r1,-0.6499896980471196
t creavy,1934,r1,-0.6499896980471196
v ghezzi,1934,r1,0.16922808706552137
b cruickshank,1934,r1,-0.6499896980471196
j foulis,1934,r1,0.44230068210306833
m turnesa,1934,r1,-0.3769171030095726
c lacey,1934,r1,-0.6499896980471196
j kinder,1934,r1,0.16922808706552137
p perkins,1934,r1,-0.6499896980471196
g t dunlap jr,1934,r1,-0.10384450797202562
j turnesa,1934,r1,-0.3769171030095726
j j farrell,1934,r1,0.16922808706552137
j paletti,1934,r1,-0.9230622930846666
e ball,1934,r1,-0.6499896980471196
abe espinosa,1934,r1,-0.10384450797202562
g kunes,1934,r1,0.9884458721781623
d ogilvie jr,1934,r1,0.7153732771406153
t kerrigan,1934,r1,-0.10384450797202562
g kerrigan,1934,r1,2.08073625232835
c r somerville,1934,r1,1.5345910622532561
w p turnesa,1934,r1,-0.3769171030095726
s parks jr,1934,r1,0.7153732771406153
j perelli,1934,r1,0.7153732771406153
w d fondren,1934,r1,0.7153732771406153
b howell,1934,r1,-0.10384450797202562
f mcleod,1934,r1,0.9884458721781623
g sargent,1934,r1,0.9884458721781623
cw hall,1934,r1,0.7153732771406153
g jacobus,1934,r1,0.7153732771406153
w emery,1934,r1,0.16922808706552137
s perry,1934,r1,0.16922808706552137
j vincent,1934,r1,0.9884458721781623
w dow,1934,r1,1.2615184672157094
j sweetser,1934,r1,0.9884458721781623
ct wilson,1934,r1,0.9884458721781623
b mitchell,1934,r1,2.08073625232835
c walker,1934,r1,3.173026632478538
b mehlhorn,1934,r1,0.44230068210306833
w cox,1934,r1,0.44230068210306833
h cooper,1934,r1,0.44230068210306833
f clark,1934,r1,1.5345910622532561
t manero,1934,r1,1.2615184672157094
e french,1934,r1,-1.7422800781973076
d metz,1934,r1,-0.3769171030095726
h barron,1934,r1,0.9884458721781623
cg stevens,1934,r1,1.5345910622532561
a houghton,1934,r1,0.16922808706552137
g sarazen,1935,r1,-1.9303353573582092
c wood,1935,r1,-1.6368877020828518
o dutra,1935,r1,-1.3434400468074947
h picard,1935,r1,-2.2237830126335663
d shute,1935,r1,-0.4630970809814231
l little jr,1935,r1,-0.1696494257060659
p runyan,1935,r1,-1.3434400468074947
v ghezzi,1935,r1,-0.4630970809814231
b cruickshank,1935,r1,0.41724588484464853
j hines,1935,r1,-1.3434400468074947
b nelson,1935,r1,-1.0499923915321374
j turnesa,1935,r1,-0.4630970809814231
r mangrum,1935,r1,-1.9303353573582092
j revolta,1935,r1,-1.3434400468074947
w hagen,1935,r1,-0.4630970809814231
s parks jr,1935,r1,-0.1696494257060659
j w dawson,1935,r1,0.12379822956929132
al espinosa,1935,r1,0.41724588484464853
c clark,1935,r1,0.7106935401200057
l diegel,1935,r1,-0.7565447362567803
e dudley,1935,r1,-0.4630970809814231
h mcspaden,1935,r1,0.12379822956929132
h smith,1935,r1,-0.1696494257060659
c yates,1935,r1,0.12379822956929132
h cooper,1935,r1,-0.4630970809814231
r t jones jr,1935,r1,-0.1696494257060659
m rurnesa,1935,r1,-0.7565447362567803
g kunes,1935,r1,0.41724588484464853
k laffoon,1935,r1,0.41724588484464853
p perkins,1935,r1,0.7106935401200057
m dutra,1935,r1,1.8844841612214345
w macfarlane,1935,r1,-0.4630970809814231
d metz,1935,r1,0.12379822956929132
a watrous,1935,r1,1.004141195395363
j golden,1935,r1,0.12379822956929132
b mehlhorn,1935,r1,0.41724588484464853
t armour,1935,r1,-0.4630970809814231
b burke,1935,r1,-0.1696494257060659
j j farrell,1935,r1,-0.1696494257060659
j foulis,1935,r1,1.8844841612214345
w goggin,1935,r1,-1.9303353573582092
f haas jr,1935,r1,0.12379822956929132
w cox,1935,r1,-0.4630970809814231
f walsh,1935,r1,0.12379822956929132
h ciuci,1935,r1,1.29758885067072
t manero,1935,r1,-0.7565447362567803
a kay,1935,r1,1.004141195395363
g moreland,1935,r1,1.004141195395363
o white,1935,r1,0.41724588484464853
abe espinosa,1935,r1,1.004141195395363
j hutchison,1935,r1,1.004141195395363
j thomson,1935,r1,-0.1696494257060659
p tiso,1935,r1,0.41724588484464853
b macdonald,1935,r1,-0.4630970809814231
rs stonehouse,1935,r1,1.004141195395363
w kozak,1935,r1,1.004141195395363
wj schwartz,1935,r1,0.41724588484464853
l hamman,1935,r1,0.12379822956929132
c egan,1935,r1,0.7106935401200057
j munger,1935,r1,1.29758885067072
g sargent,1935,r1,1.5910365059460774
j westland,1935,r1,0.7106935401200057
f mcleod,1935,r1,2.764827127047506
w klein,1935,r1,-0.7565447362567803
h smith,1936,r1,-1.1163292806594862
h cooper,1936,r1,-2.087862713199961
g sarazen,1936,r1,-0.14479584811901147
b cruickshank,1936,r1,-0.8734459225243676
p runyan,1936,r1,-0.6305625643892488
e dudley,1936,r1,-0.8734459225243676
k laffoon,1936,r1,-0.8734459225243676
r mangrum,1936,r1,-0.6305625643892488
j w dawson,1936,r1,-0.38767920625413016
h picard,1936,r1,-0.8734459225243676
w hagen,1936,r1,-0.38767920625413016
d shute,1936,r1,-0.6305625643892488
w cox,1936,r1,0.8267375844214633
b nelson,1936,r1,-0.6305625643892488
al espinosa,1936,r1,-1.6020959969297237
v ghezzi,1936,r1,-0.38767920625413016
h mcspaden,1936,r1,-0.38767920625413016
j thomson,1936,r1,-0.6305625643892488
o white,1936,r1,-0.14479584811901147
t armour,1936,r1,0.09808751001610722
c chin,1936,r1,-0.6305625643892488
l little jr,1936,r1,-0.8734459225243676
s parks jr,1936,r1,-0.6305625643892488
c wood,1936,r1,2.2840377332321755
j revolta,1936,r1,-0.38767920625413016
a campbell,1936,r1,0.8267375844214633
d metz,1936,r1,0.09808751001610722
b burke,1936,r1,-1.1163292806594862
j j farrell,1936,r1,-0.14479584811901147
j kirkwood,1936,r1,0.5838542262863446
t toda,1936,r1,0.5838542262863446
a watrous,1936,r1,-0.14479584811901147
r t jones jr,1936,r1,-0.14479584811901147
b kaiser,1936,r1,-0.38767920625413016
c yates,1936,r1,0.8267375844214633
a krueger,1936,r1,-0.8734459225243676
t luther,1936,r1,-1.1163292806594862
t turner,1936,r1,-0.6305625643892488
j hines,1936,r1,0.09808751001610722
j huot,1936,r1,0.3409708681512259
g kunes,1936,r1,0.5838542262863446
f walsh,1936,r1,0.3409708681512259
j goodman,1936,r1,0.3409708681512259
r riegel,1936,r1,1.3125043006917008
r sweeny jr,1936,r1,1.069620942556582
j hutchison,1936,r1,0.09808751001610722
v eldred,1936,r1,1.5553876588268194
f haas jr,1936,r1,2.0411543750970567
j turnesa,1936,r1,0.3409708681512259
j munger,1936,r1,1.3125043006917008
j sweetser,1936,r1,2.5269210913672944
f mcleod,1936,r1,2.2840377332321755
b nelson,1937,r1,-2.5392528300799957
r guldahl,1937,r1,-1.6476067981435085
e dudley,1937,r1,-1.3503914541646793
h cooper,1937,r1,-0.45874542222819203
k laffoon,1937,r1,-0.45874542222819203
j thomson,1937,r1,-1.0531761101858503
a watrous,1937,r1,-0.1615300782493629
t armour,1937,r1,-0.45874542222819203
v ghezzi,1937,r1,-0.7559607662070211
l dodson,1937,r1,-1.0531761101858503
j hines,1937,r1,0.7301159536871245
w cox,1937,r1,-1.3503914541646793
c clark,1937,r1,0.7301159536871245
t manero,1937,r1,-1.0531761101858503
j revolta,1937,r1,-1.0531761101858503
d shute,1937,r1,-0.1615300782493629
b cruickshank,1937,r1,1.3245466416447826
s snead,1937,r1,0.4329006097082953
l little jr,1937,r1,-1.3503914541646793
w macfarlane,1937,r1,-0.45874542222819203
p runyan,1937,r1,-0.1615300782493629
f serafin,1937,r1,0.1356852657294662
h smith,1937,r1,0.1356852657294662
r mangrum,1937,r1,-1.0531761101858503
g sarazen,1937,r1,-0.1615300782493629
c wood,1937,r1,1.3245466416447826
c yates,1937,r1,0.4329006097082953
f francis,1937,r1,0.7301159536871245
b burke,1937,r1,0.7301159536871245
al espinosa,1937,r1,-0.7559607662070211
r jones jr,1937,r1,1.3245466416447826
h mcspaden,1937,r1,0.7301159536871245
b mehlhorn,1937,r1,-0.45874542222819203
h picard,1937,r1,0.1356852657294662
c kocsis,1937,r1,0.4329006097082953
a brosch,1937,r1,1.0273312976659537
t kerrigan,1937,r1,0.1356852657294662
s parks jr,1937,r1,0.4329006097082953
f moore,1937,r1,-0.45874542222819203
j sweetser,1937,r1,0.1356852657294662
j riddell,1937,r1,1.3245466416447826
f haas jr,1937,r1,1.0273312976659537
j munger,1937,r1,2.8106233615389282
h barron,1937,r1,1.0273312976659537
j hutchison,1937,r1,0.7301159536871245
g sargent,1937,r1,0.4329006097082953
h picard,1938,r1,-1.19376276445937
h cooper,1938,r1,-2.291675963889156
r guldahl,1938,r1,-0.461820631506179
p runyan,1938,r1,-1.19376276445937
b nelson,1938,r1,-0.461820631506179
e dudley,1938,r1,-1.5597338309359654
f serafin,1938,r1,-0.8277916979827744
d metz,1938,r1,-1.5597338309359654
j thomson,1938,r1,-0.09584956502958354
v ghezzi,1938,r1,0.2701215014470119
j hines,1938,r1,0.2701215014470119
l little jr,1938,r1,-0.8277916979827744
b burke,1938,r1,-0.461820631506179
g sarazen,1938,r1,1.3680347008767983
s horne,1938,r1,-0.09584956502958354
r t jones jr,1938,r1,0.6360925679236074
h mcspaden,1938,r1,-0.8277916979827744
b cruickshank,1938,r1,-0.8277916979827744
r mangrum,1938,r1,1.3680347008767983
j revolta,1938,r1,-0.461820631506179
t tailer,1938,r1,-0.09584956502958354
c r kocsis,1938,r1,0.6360925679236074
h smith,1938,r1,0.2701215014470119
s parks jr,1938,r1,0.2701215014470119
wcox,1938,r1,-0.09584956502958354
b hogan,1938,r1,0.2701215014470119
k laffoon,1938,r1,1.3680347008767983
t manero,1938,r1,-0.8277916979827744
f walsh,1938,r1,-0.09584956502958354
a watrous,1938,r1,-0.461820631506179
t penna,1938,r1,-1.19376276445937
s snead,1938,r1,1.3680347008767983
j sweetser,1938,r1,2.83191896678318
l mallory,1938,r1,0.6360925679236074
c wood,1938,r1,-0.461820631506179
c r somerville,1938,r1,1.002063634400203
m ward,1938,r1,1.002063634400203
w macfarlane,1938,r1,0.6360925679236074
c yates,1938,r1,0.6360925679236074
f strafaci,1938,r1,-0.09584956502958354
d shute,1938,r1,0.2701215014470119
l dodson,1938,r1,1.3680347008767983
r guldahl,1939,r1,-0.9814570685676665
s snead,1939,r1,-1.599909467939072
b burke,1939,r1,-1.9091356676247746
l little jr,1939,r1,-0.9814570685676665
g sarazen,1939,r1,-0.6722308688819637
c wood,1939,r1,-0.9814570685676665
b nelson,1939,r1,-1.290683268253369
h picard,1939,r1,-1.290683268253369
b hogan,1939,r1,-0.053778469510558334
e dudley,1939,r1,-0.053778469510558334
t penna,1939,r1,-0.9814570685676665
t armour,1939,r1,-1.290683268253369
v ghezzi,1939,r1,-0.6722308688819637
h mcspaden,1939,r1,-0.053778469510558334
d shute,1939,r1,0.8739001295465498
p runyan,1939,r1,-0.6722308688819637
f serafin,1939,r1,-0.36300466919626106
c harbert,1939,r1,-0.36300466919626106
j thomson,1939,r1,-0.053778469510558334
c yates,1939,r1,-0.36300466919626106
t tailer,1939,r1,0.8739001295465498
j hines,1939,r1,0.2554477301751444
k laffoon,1939,r1,-0.9814570685676665
f moore,1939,r1,-0.053778469510558334
a watrous,1939,r1,-0.053778469510558334
t manero,1939,r1,0.2554477301751444
h smith,1939,r1,-0.053778469510558334
w turnesa,1939,r1,0.8739001295465498
j sweetser,1939,r1,-0.053778469510558334
f walsh,1939,r1,0.2554477301751444
d metz,1939,r1,-0.9814570685676665
j revolta,1939,r1,0.5646739298608471
h cooper,1939,r1,0.2554477301751444
j demaret,1939,r1,-0.9814570685676665
w hagen,1939,r1,0.2554477301751444
r jones jr,1939,r1,0.2554477301751444
r chapman,1939,r1,0.8739001295465498
j foulis,1939,r1,1.4923525289179553
j farrell,1939,r1,1.801578728603658
t adams,1939,r1,0.8739001295465498
r billows,1939,r1,-0.053778469510558334
j belfore,1939,r1,2.4200311279750633
j thompson,1939,r1,1.801578728603658
j hutchison,1939,r1,1.1831263292322525
r mangrum,1939,r1,0.5646739298608471
s horne,1939,r1,2.110804928289361
j demaret,1940,r1,-2.038171868299914
l mangrum,1940,r1,-2.884572596424461
b nelson,1940,r1,-1.4739047162168823
h cooper,1940,r1,-1.4739047162168823
e dudley,1940,r1,-0.3453704120508193
w goggin,1940,r1,-0.9096375641338508
h picard,1940,r1,-0.9096375641338508
s snead,1940,r1,-0.9096375641338508
c wood,1940,r1,-1.1917711401753666
b hogan,1940,r1,-0.3453704120508193
t penna,1940,r1,-0.3453704120508193
p runyan,1940,r1,-0.6275039880923351
f walsh,1940,r1,-0.3453704120508193
s byrd,1940,r1,-0.3453704120508193
j farrell,1940,r1,0.5010303160737279
r guldahl,1940,r1,-0.06323683600930359
h mcspaden,1940,r1,-0.3453704120508193
c yates,1940,r1,-0.6275039880923351
l little jr,1940,r1,-1.1917711401753666
e oliver,1940,r1,-0.3453704120508193
j bulla,1940,r1,-0.3453704120508193
d metz,1940,r1,-0.9096375641338508
g sarazen,1940,r1,-0.06323683600930359
m ward,1940,r1,-0.06323683600930359
a watrous,1940,r1,0.21889674003221216
j ferrier,1940,r1,-0.3453704120508193
j hines,1940,r1,0.21889674003221216
j revolta,1940,r1,-0.06323683600930359
j foulis,1940,r1,-0.06323683600930359
t manero,1940,r1,0.21889674003221216
e harrison,1940,r1,-0.6275039880923351
f moore,1940,r1,0.5010303160737279
c harbert,1940,r1,-0.06323683600930359
j huot,1940,r1,1.0652974681567593
j thomson,1940,r1,0.7831638921152436
w wehrle,1940,r1,-0.06323683600930359
m pose,1940,r1,0.7831638921152436
t armour,1940,r1,-0.9096375641338508
v ghezzi,1940,r1,0.7831638921152436
w holt,1940,r1,1.6295646202397909
r munday,1940,r1,-0.3453704120508193
r sweeny jr,1940,r1,0.5010303160737279
t tailer,1940,r1,1.347431044198275
c kocsis,1940,r1,0.5010303160737279
a doering jr,1940,r1,0.5010303160737279
f serafin,1940,r1,3.0402325004473694
h smith,1940,r1,0.5010303160737279
w turnesa,1940,r1,0.5010303160737279
g dawson,1940,r1,0.7831638921152436
e bertolino,1940,r1,1.6295646202397909
c evans jr,1940,r1,2.1938317723228224
b burke,1940,r1,-0.6275039880923351
w hagen,1940,r1,0.7831638921152436
r billows,1940,r1,0.21889674003221216
b cruickshank,1940,r1,-0.06323683600930359
k laffoon,1940,r1,1.0652974681567593
c heafner,1940,r1,-0.3453704120508193
r jones jr,1940,r1,1.347431044198275
c wood,1941,r1,-2.6846444233591726
b nelson,1941,r1,-1.203252793352422
s byrd,1941,r1,-0.6106961413497217
bhogan,1941,r1,-1.203252793352422
e dudley,1941,r1,-0.6106961413497217
v ghezzi,1941,r1,0.5744171626556787
s snead,1941,r1,-0.6106961413497217
l little jr,1941,r1,-1.203252793352422
w goggin,1941,r1,-1.203252793352422
l mangrum,1941,r1,-1.203252793352422
j demaret,1941,r1,0.5744171626556787
c heafner,1941,r1,-0.6106961413497217
h cooper,1941,r1,-0.9069744673510718
r guldahl,1941,r1,0.2781388366543286
j thomson,1941,r1,-0.6106961413497217
j ryan,1941,r1,-0.6106961413497217
d shute,1941,r1,0.5744171626556787
r d chapman,1941,r1,0.2781388366543286
j hines,1941,r1,0.2781388366543286
g kunes,1941,r1,0.2781388366543286
d metz,1941,r1,-0.3144178153483716
s parks jr,1941,r1,-0.01813948934702152
t penna,1941,r1,-0.6106961413497217
g sarazen,1941,r1,0.2781388366543286
f serafin,1941,r1,-0.9069744673510718
h smith,1941,r1,-0.3144178153483716
r mangrum,1941,r1,0.2781388366543286
j ferrier,1941,r1,-0.01813948934702152
j foulis,1941,r1,0.2781388366543286
m pose,1941,r1,0.5744171626556787
a watrous,1941,r1,-0.3144178153483716
l dodson,1941,r1,-0.01813948934702152
h mcspaden,1941,r1,0.2781388366543286
g dawson,1941,r1,-0.3144178153483716
p runyan,1941,r1,0.8706954886570288
c yates,1941,r1,0.8706954886570288
f walsh,1941,r1,-0.3144178153483716
t armour,1941,r1,-0.01813948934702152
j vulla,1941,r1,-0.6106961413497217
r t jones jr,1941,r1,0.2781388366543286
b coltart,1941,r1,1.463252140659729
a gibson,1941,r1,0.8706954886570288
j hutchison,1941,r1,0.5744171626556787
t manero,1941,r1,-0.6106961413497217
w mccullough jr,1941,r1,1.1669738146583788
a doering jr,1941,r1,-0.3144178153483716
a szwedko,1941,r1,1.7595304666610792
f ouimet,1941,r1,2.0558087926624293
w hagen,1941,r1,3.5372004226691796
b nelson,1942,r1,-1.7674302033770717
b hogan,1942,r1,-0.27081591825938833
p runyan,1942,r1,-2.0667530604006084
s byrd,1942,r1,-1.7674302033770717
h smith,1942,r1,-2.0667530604006084
j demaret,1942,r1,-1.1687844893299983
e harrison,1942,r1,0.028506938764148376
l little jr,1942,r1,-0.8694616323064617
s snead,1942,r1,1.225798366858295
c harbert,1942,r1,-0.27081591825938833
g kunes,1942,r1,0.028506938764148376
j thomson,1942,r1,-0.27081591825938833
c harper,1942,r1,0.32782979578768506
w goggin,1942,r1,0.028506938764148376
b cruickshank,1942,r1,-0.570138775282925
j ferrier,1942,r1,-0.8694616323064617
h picard,1942,r1,0.32782979578768506
h cooper,1942,r1,0.028506938764148376
h mcspaden,1942,r1,0.028506938764148376
f serafin,1942,r1,0.32782979578768506
r guldahl,1942,r1,0.028506938764148376
t penna,1942,r1,0.028506938764148376
b burke,1942,r1,-0.8694616323064617
h keiser,1942,r1,0.028506938764148376
c wood,1942,r1,-0.570138775282925
j foulis,1942,r1,0.32782979578768506
j palmer,1942,r1,1.225798366858295
t armour,1942,r1,0.028506938764148376
r jones jr,1942,r1,-0.570138775282925
g sarazen,1942,r1,1.8244440809053686
m ward,1942,r1,0.6271526528112218
c yates,1942,r1,1.225798366858295
e dudley,1942,r1,-0.8694616323064617
j hines,1942,r1,0.9264755098347585
s kovack,1942,r1,0.6271526528112218
h barron,1942,r1,0.9264755098347585
j ryan,1942,r1,0.9264755098347585
j zarhardt,1942,r1,0.6271526528112218
j gianferante,1942,r1,0.9264755098347585
j morris,1942,r1,2.7224126519759784
d shute,1942,r1,-0.570138775282925
l mangrum,1942,r1,0.028506938764148376
h keiser,1946,r1,-2.0205613772149156
b hogan,1946,r1,-0.4961733559433072
b hamilton,1946,r1,-0.1912957516889855
j demaret,1946,r1,-0.1912957516889855
j ferrier,1946,r1,-0.4961733559433072
k laffoon,1946,r1,-0.4961733559433072
c harbert,1946,r1,-2.0205613772149156
c heafner,1946,r1,-0.4961733559433072
b nelson,1946,r1,-1.1059285644519505
s snead,1946,r1,-0.4961733559433072
j foulis,1946,r1,-0.1912957516889855
v ghezzi,1946,r1,-1.4108061687062723
c middlecoff,1946,r1,-1.1059285644519505
g schneiter,1946,r1,-0.8010509601976289
f haas jr,1946,r1,-1.4108061687062723
j bulla,1946,r1,-1.1059285644519505
l mangrum,1946,r1,0.11358185256533622
c harmon,1946,r1,0.11358185256533622
c harper,1946,r1,-0.4961733559433072
f stranahan,1946,r1,0.11358185256533622
l little jr,1946,r1,-0.4961733559433072
t penna,1946,r1,-1.4108061687062723
f serafin,1946,r1,0.11358185256533622
h smith,1946,r1,0.7233370610739795
h barron,1946,r1,-0.4961733559433072
h picard,1946,r1,1.0282146653283013
d shute,1946,r1,1.0282146653283013
j thomson,1946,r1,-1.1059285644519505
g kunes,1946,r1,0.11358185256533622
h mcspaden,1946,r1,-0.1912957516889855
a zimmerman,1946,r1,0.11358185256533622
e dudley,1946,r1,0.11358185256533622
r jones jr,1946,r1,-0.1912957516889855
d metz,1946,r1,0.4184594568196579
j palmer,1946,r1,0.11358185256533622
a watrous,1946,r1,1.333092269582623
e harrison,1946,r1,-0.1912957516889855
e oliver,1946,r1,1.0282146653283013
j turnesa,1946,r1,-0.8010509601976289
s byrd,1946,r1,-0.1912957516889855
r chapman,1946,r1,0.4184594568196579
r hutchison,1946,r1,1.0282146653283013
l gibson,1946,r1,0.7233370610739795
r munday,1946,r1,0.7233370610739795
b white,1946,r1,0.4184594568196579
b burke,1946,r1,1.333092269582623
r cochran,1946,r1,1.6379698738369446
r guldahl,1946,r1,2.8574802908542316
j hines,1946,r1,1.0282146653283013
c yates,1946,r1,0.7233370610739795
c wood,1946,r1,2.247725082345588
j demaret,1947,r1,-1.5120564355132575
b nelson,1947,r1,-1.5120564355132575
f stranahan,1947,r1,-0.2982256637517488
b hogan,1947,r1,0.3086897221290056
h mcspaden,1947,r1,0.005232029188628383
j ferrier,1947,r1,-1.2085987425728804
h picard,1947,r1,-0.2982256637517488
c harper,1947,r1,0.9156051080097599
l mangrum,1947,r1,0.6121474150693827
d metz,1947,r1,-0.601683356692126
e oliver,1947,r1,-1.2085987425728804
t penna,1947,r1,-0.9051410496325032
j bulla,1947,r1,-1.2085987425728804
r chapman,1947,r1,-0.601683356692126
l little jr,1947,r1,-0.9051410496325032
b locke,1947,r1,0.005232029188628383
h barron,1947,r1,-0.9051410496325032
f haas jr,1947,r1,-1.2085987425728804
j palmer,1947,r1,-1.2085987425728804
d shute,1947,r1,-0.2982256637517488
v ghezzi,1947,r1,-0.2982256637517488
h smith,1947,r1,-0.601683356692126
s snead,1947,r1,-0.601683356692126
h keiser,1947,r1,0.005232029188628383
e vines,1947,r1,0.3086897221290056
c harmon,1947,r1,-0.2982256637517488
g sarazen,1947,r1,0.3086897221290056
g schneiter,1947,r1,-1.2085987425728804
e harrison,1947,r1,0.005232029188628383
c heafner,1947,r1,0.3086897221290056
c middlecoff,1947,r1,-0.9051410496325032
h todd,1947,r1,0.005232029188628383
c harbert,1947,r1,-0.9051410496325032
k laffoon,1947,r1,0.005232029188628383
f moore,1947,r1,0.6121474150693827
l worsham,1947,r1,-1.2085987425728804
e dudley,1947,r1,-0.601683356692126
g schoux,1947,r1,-0.9051410496325032
c congdon,1947,r1,0.3086897221290056
g fazio,1947,r1,0.3086897221290056
g kunes,1947,r1,0.005232029188628383
b hamilton,1947,r1,-0.601683356692126
j revolta,1947,r1,0.3086897221290056
e furgol,1947,r1,0.9156051080097599
j turnesa,1947,r1,1.8259781868308915
c lind,1947,r1,0.3086897221290056
s kovack,1947,r1,1.2190628009501372
f serafin,1947,r1,0.3086897221290056
r willits,1947,r1,0.6121474150693827
g hamer,1947,r1,0.9156051080097599
s riegel,1947,r1,0.3086897221290056
j foulis,1947,r1,0.9156051080097599
j farrell,1947,r1,1.8259781868308915
c wood,1947,r1,1.2190628009501372
r jones jr,1947,r1,0.3086897221290056
c yates,1947,r1,0.9156051080097599
b burke,1947,r1,2.736351265652023
j macdonald,1947,r1,3.3432666515327774
c harmon,1948,r1,-1.4309492873744727
c middlecoff,1948,r1,-0.08833020292434804
c harbert,1948,r1,-1.0952945162619414
j ferrier,1948,r1,-1.0952945162619414
l mangrum,1948,r1,-1.7666040584870037
e furgol,1948,r1,-1.4309492873744727
b hogan,1948,r1,-1.4309492873744727
b nelson,1948,r1,-1.0952945162619414
h todd,1948,r1,-0.7596397451494104
h keiser,1948,r1,-1.4309492873744727
b locke,1948,r1,-1.0952945162619414
d metz,1948,r1,-1.0952945162619414
j bulla,1948,r1,-0.08833020292434804
e harrison,1948,r1,-0.4239849740368792
s riegel,1948,r1,-1.0952945162619414
a smith,1948,r1,-0.4239849740368792
s snead,1948,r1,-0.08833020292434804
j demaret,1948,r1,-0.4239849740368792
e dudley,1948,r1,-0.4239849740368792
v ghezzi,1948,r1,0.2473245681881831
f haas jr,1948,r1,0.2473245681881831
b hamilton,1948,r1,-0.7596397451494104
a bell,1948,r1,-1.0952945162619414
g sarazen,1948,r1,0.9186341104132454
h barron,1948,r1,-0.4239849740368792
h cotton,1948,r1,-0.7596397451494104
h picard,1948,r1,-0.4239849740368792
j palmer,1948,r1,0.2473245681881831
e vines,1948,r1,0.5829793393007142
m ward,1948,r1,-0.08833020292434804
l worsham,1948,r1,-0.08833020292434804
d shute,1948,r1,-0.08833020292434804
h mcspaden,1948,r1,0.9186341104132454
h smith,1948,r1,1.2542888815257764
s alexander,1948,r1,0.9186341104132454
r guldahl,1948,r1,0.2473245681881831
k laffoon,1948,r1,-0.08833020292434804
j mchale jr,1948,r1,1.2542888815257764
f torza,1948,r1,0.2473245681881831
r chapman,1948,r1,-0.08833020292434804
c harper,1948,r1,0.5829793393007142
l little jr,1948,r1,-0.4239849740368792
b burke,1948,r1,0.2473245681881831
l gibson,1948,r1,-0.7596397451494104
c wood,1948,r1,0.9186341104132454
t penna,1948,r1,0.9186341104132454
s byrd,1948,r1,3.2682175082009635
j farrell,1948,r1,-0.08833020292434804
b nary,1948,r1,-0.08833020292434804
r jones jr,1948,r1,0.5829793393007142
a kammer,1948,r1,1.2542888815257764
e ward jr,1948,r1,1.2542888815257764
b rosburg,1948,r1,1.5899436526383077
j selby,1948,r1,2.26125319486337
g kunes,1948,r1,-0.08833020292434804
g hamer,1948,r1,0.9186341104132454
j kirkwood,1948,r1,1.2542888815257764
s snead,1949,r1,-0.8314960553927221
j bulla,1949,r1,-0.5223500860800434
l mangrum,1949,r1,-2.0680799326434367
j palmer,1949,r1,-0.8314960553927221
j turnesa,1949,r1,-0.8314960553927221
l worsham,1949,r1,0.09594185254531393
j kirkwood jr,1949,r1,-0.8314960553927221
j demaret,1949,r1,0.09594185254531393
c heafner,1949,r1,-1.4497879940180796
b nelson,1949,r1,-0.21320411676736475
c harmon,1949,r1,-0.8314960553927221
h keiser,1949,r1,-0.21320411676736475
h barron,1949,r1,-0.8314960553927221
l gibson,1949,r1,-1.4497879940180796
b locke,1949,r1,-0.5223500860800434
c coe,1949,r1,0.4050878218579926
j dawson,1949,r1,0.7142337911706713
j ferrier,1949,r1,0.4050878218579926
t holguin,1949,r1,1.6416716991087072
f stranahan,1949,r1,-1.7589339633307581
p cooper,1949,r1,0.09594185254531393
h picard,1949,r1,-0.5223500860800434
b hamilton,1949,r1,0.4050878218579926
e harrison,1949,r1,-0.8314960553927221
l little jr,1949,r1,-1.1406420247054008
c middlecoff,1949,r1,0.09594185254531393
t penna,1949,r1,-0.5223500860800434
h smith,1949,r1,-0.21320411676736475
f haas jr,1949,r1,-0.21320411676736475
s alexander,1949,r1,-0.5223500860800434
g fazio,1949,r1,0.7142337911706713
d metz,1949,r1,-1.4497879940180796
s riegel,1949,r1,-0.21320411676736475
c wood,1949,r1,1.6416716991087072
a bell,1949,r1,1.6416716991087072
b burke,1949,r1,0.09594185254531393
v ghezzi,1949,r1,0.09594185254531393
e vines,1949,r1,0.09594185254531393
j revolta,1949,r1,-1.4497879940180796
g sarazen,1949,r1,-0.21320411676736475
h todd,1949,r1,-0.5223500860800434
g schneiter,1949,r1,0.4050878218579926
a smith,1949,r1,0.7142337911706713
h spears,1949,r1,0.09594185254531393
